player_id,player_name,team,year,match_id,home_team,away_team,position,started,minutes_played,goals,shots,xg,key_passes,passes,passes_completed,dribbles,dribbles_completed,interceptions,fouls_committed,fouls_won,match_date
5504,Éver Maximiliano David Banega,Argentina,2018,7531,Argentina,Iceland,,0,93,0,2,0.0793,0,57,48,2,1,0,0,1,2018-06-16
5495,Rúrik Gíslason,Iceland,2018,7531,Argentina,Iceland,,0,93,0,0,0.0,0,4,4,0,0,0,1,2,2018-06-16
5496,Cristian David Pavón,Argentina,2018,7531,Argentina,Iceland,,0,93,0,1,0.0291,0,9,7,0,0,0,0,0,2018-06-16
5502,Ari Freyr Skúlason,Iceland,2018,7531,Argentina,Iceland,,0,93,0,0,0.0,0,4,4,0,0,0,0,0,2018-06-16
5497,Gonzalo Gerardo Higuaín,Argentina,2018,7531,Argentina,Iceland,,0,91,0,0,0.0,0,6,5,0,0,0,0,1,2018-06-16
5500,Björn Bergmann Sigurðarson,Iceland,2018,7531,Argentina,Iceland,,0,93,0,0,0.0,0,3,1,0,0,0,0,0,2018-06-16
3318,Marcus Rashford,England,2018,7570,England,Belgium,,0,91,0,4,0.5553,1,36,26,7,5,0,3,1,2018-06-28
3244,John Stones,England,2018,7570,England,Belgium,,0,45,0,0,0.0,0,27,26,0,0,1,0,0,2018-06-28
3457,Michy Batshuayi Tunga,Belgium,2018,7570,England,Belgium,,0,92,0,2,0.2951,1,21,16,3,2,0,0,0,2018-06-28
3314,Phil Jones,England,2018,7570,England,Belgium,,0,91,0,0,0.0,0,74,69,0,0,2,2,1,2018-06-28
3664,Trent Alexander-Arnold,England,2018,7570,England,Belgium,,0,77,0,1,0.0627,2,66,52,2,1,2,0,0,2018-06-28
6330,Adnan Januzaj,Belgium,2018,7570,England,Belgium,,0,85,1,3,0.1666,1,22,15,6,2,0,1,1,2018-06-28
3645,Gary Cahill,England,2018,7570,England,Belgium,,0,92,0,0,0.0,0,44,41,0,0,0,1,0,2018-06-28
3468,Jordan Pickford,England,2018,7570,England,Belgium,,0,93,0,0,0.0,0,33,26,0,0,0,0,1,2018-06-28
3296,Marouane Fellaini-Bakkioui,Belgium,2018,7570,England,Belgium,,0,92,0,2,0.1563,1,39,29,3,3,1,3,4,2018-06-28
10960,Jamie Vardy,England,2018,7570,England,Belgium,,0,92,0,2,0.2446,1,12,7,0,0,0,1,2,2018-06-28
6332,Thomas Vermaelen,Belgium,2018,7570,England,Belgium,,0,74,0,0,0.0,0,57,49,0,0,0,1,1,2018-06-28
6331,Leander Dendoncker,Belgium,2018,7570,England,Belgium,,0,92,0,0,0.0,0,70,64,0,0,0,3,1,2018-06-28
2954,Youri Tielemans,Belgium,2018,7570,England,Belgium,,0,92,0,2,0.043,2,64,54,1,1,0,2,3,2018-06-28
10956,Eric Dier,England,2018,7570,England,Belgium,,0,92,0,0,0.0,0,61,54,0,0,0,4,1,2018-06-28
4597,Fabian Delph,England,2018,7570,England,Belgium,,0,92,0,2,0.0622,1,41,34,5,1,0,1,2,2018-06-28
3504,Ruben Loftus-Cheek,England,2018,7570,England,Belgium,,0,92,0,1,0.0855,1,41,32,5,4,0,0,4,2018-06-28
3037,Mousa Sidi Yaya Dembélé,Belgium,2018,7570,England,Belgium,,0,92,0,0,0.0,0,64,63,1,1,2,1,2,2018-06-28
5632,Thorgan Hazard,Belgium,2018,7570,England,Belgium,,0,92,0,3,0.1515,4,52,42,2,2,3,0,0,2018-06-28
3509,Thibaut Courtois,Belgium,2018,7570,England,Belgium,,0,87,0,0,0.0,0,38,24,0,0,0,0,0,2018-06-28
4831,Nacer Chadli,Belgium,2018,7570,England,Belgium,,0,91,0,0,0.0,2,51,43,0,0,1,0,1,2018-06-28
3594,Danny Rose,England,2018,7570,England,Belgium,,0,90,0,0,0.0,1,45,35,4,2,1,2,3,2018-06-28
5639,Anga Dedryck Boyata,Belgium,2018,7570,England,Belgium,,0,92,0,1,0.1015,0,71,69,0,0,0,3,1,2018-06-28
3336,Harry Maguire,England,2018,7570,England,Belgium,,0,92,0,0,0.0,0,33,29,1,1,0,0,0,2018-06-28
3101,Vincent Kompany,Belgium,2018,7570,England,Belgium,,0,92,0,0,0.0,0,16,16,0,0,0,1,0,2018-06-28
3569,Daniel Nii Tackie Mensah Welbeck,England,2018,7570,England,Belgium,,0,92,0,2,0.1904,0,1,1,0,0,0,0,0,2018-06-28
5630,Dries Mertens,Belgium,2018,7570,England,Belgium,,0,93,0,1,0.0515,0,4,3,0,0,0,1,0,2018-06-28
5625,Emil Peter Forsberg,Sweden,2018,7586,Sweden,Switzerland,,0,80,1,3,0.1337,0,24,19,2,1,1,1,4,2018-07-03
5607,Andreas Granqvist,Sweden,2018,7586,Sweden,Switzerland,,0,91,0,0,0.0,0,25,20,0,0,1,0,1,2018-07-03
5554,Blerim Džemaili,Switzerland,2018,7586,Sweden,Switzerland,,0,72,0,1,0.0593,1,18,17,0,0,0,2,0,2018-07-03
3702,Victor Nilsson Lindelöf,Sweden,2018,7586,Sweden,Switzerland,,0,85,0,0,0.0,0,28,22,0,0,0,0,0,2018-07-03
5612,Mikael Lustig,Sweden,2018,7586,Sweden,Switzerland,,0,81,0,1,0.02,1,35,18,0,0,0,1,0,2018-07-03
5835,Josip Drmic,Switzerland,2018,7586,Sweden,Switzerland,,0,91,0,1,0.0572,1,15,11,1,0,0,1,1,2018-07-03
3533,Xherdan Shaqiri,Switzerland,2018,7586,Sweden,Switzerland,,0,92,0,4,0.0558,4,63,45,1,0,0,1,0,2018-07-03
5622,Robin Olsen,Sweden,2018,7586,Sweden,Switzerland,,0,90,0,0,0.0,0,24,12,0,0,0,0,0,2018-07-03
3500,Granit Xhaka,Switzerland,2018,7586,Sweden,Switzerland,,0,92,0,2,0.0254,1,95,83,1,0,0,3,2,2018-07-03
5549,Manuel Obafemi Akanji,Switzerland,2018,7586,Sweden,Switzerland,,0,92,0,0,0.0,0,89,77,0,0,2,1,3,2018-07-03
4417,Ola Toivonen,Sweden,2018,7586,Sweden,Switzerland,,0,96,0,2,0.2337,2,21,13,0,0,0,0,3,2018-07-03
11098,Marcus Berg,Sweden,2018,7586,Sweden,Switzerland,,0,90,0,3,0.262,0,22,14,0,0,0,8,1,2018-07-03
5613,Viktor Claesson,Sweden,2018,7586,Sweden,Switzerland,,0,92,0,0,0.0,2,37,23,2,1,1,0,4,2018-07-03
5544,Ricardo Iván Rodríguez Araya,Switzerland,2018,7586,Sweden,Switzerland,,0,92,0,3,0.0673,2,73,49,3,3,0,1,1,2018-07-03
5621,Ludwig Augustinsson,Sweden,2018,7586,Sweden,Switzerland,,0,91,0,0,0.0,0,30,13,0,0,0,1,0,2018-07-03
5624,Albin Ekdal,Sweden,2018,7586,Sweden,Switzerland,,0,92,0,3,0.261,0,29,25,4,3,3,0,1,2018-07-03
5546,Michael Lang,Switzerland,2018,7586,Sweden,Switzerland,,0,92,0,1,0.0541,0,56,46,0,0,2,1,0,2018-07-03
5611,Gustav Svensson,Sweden,2018,7586,Sweden,Switzerland,,0,85,0,0,0.0,2,20,15,0,0,0,1,0,2018-07-03
5540,Valon Behrami,Switzerland,2018,7586,Sweden,Switzerland,,0,92,0,0,0.0,0,76,71,0,0,2,3,3,2018-07-03
6359,Johan Danon Djourou-Gbadjere,Switzerland,2018,7586,Sweden,Switzerland,,0,92,0,0,0.0,0,66,61,0,0,1,1,2,2018-07-03
5548,Steven Zuber,Switzerland,2018,7586,Sweden,Switzerland,,0,72,0,2,0.0757,1,25,19,0,0,0,1,0,2018-07-03
5550,Yann Sommer,Switzerland,2018,7586,Sweden,Switzerland,,0,96,0,0,0.0,0,28,23,0,0,0,0,0,2018-07-03
5545,Breel-Donald Embolo,Switzerland,2018,7586,Sweden,Switzerland,,0,92,0,1,0.0784,0,6,4,1,1,0,1,0,2018-07-03
5543,Haris Seferović,Switzerland,2018,7586,Sweden,Switzerland,,0,92,0,1,0.0599,0,5,4,0,0,0,0,0,2018-07-03
3576,Martin Olsson,Sweden,2018,7586,Sweden,Switzerland,,0,92,0,0,0.0,0,3,3,0,0,0,0,1,2018-07-03
6358,Emil Krafth,Sweden,2018,7586,Sweden,Switzerland,,0,92,0,0,0.0,0,3,3,0,0,0,0,0,2018-07-03
5615,Isaac Kiese Thelin,Sweden,2018,7586,Sweden,Switzerland,,0,92,0,0,0.0,0,3,2,0,0,0,0,0,2018-07-03
5218,André Miguel Valente Silva,Portugal,2018,7557,Iran,Portugal,,0,94,0,2,0.1221,0,25,20,2,2,0,0,2,2018-06-25
5214,William Silva de Carvalho,Portugal,2018,7557,Iran,Portugal,,0,96,0,0,0.0,1,84,74,0,0,0,1,2,2018-06-25
3329,Cédric Ricardo Alves Soares,Portugal,2018,7557,Iran,Portugal,,0,88,0,0,0.0,1,72,54,2,2,0,2,0,2018-06-25
5241,Vahid Amiri,Iran,2018,7557,Iran,Portugal,,0,97,0,1,0.0372,0,21,14,1,0,3,2,1,2018-06-25
20016,Kléper Laveran Lima Ferreira,Portugal,2018,7557,Iran,Portugal,,0,93,0,1,0.1035,0,57,48,0,0,3,0,3,2018-06-25
3960,José Miguel da Rocha Fonte,Portugal,2018,7557,Iran,Portugal,,0,97,0,2,0.1234,1,73,64,0,0,2,0,1,2018-06-25
5207,Cristiano Ronaldo dos Santos Aveiro,Portugal,2018,7557,Iran,Portugal,,0,97,0,5,0.9473,1,29,22,7,4,0,1,4,2018-06-25
5235,Ramin Rezaeian,Iran,2018,7557,Iran,Portugal,,0,95,0,1,0.0094,1,32,17,0,0,1,2,0,2018-06-25
5225,Omid Ebrahimi,Iran,2018,7557,Iran,Portugal,,0,97,0,0,0.0,0,23,19,0,0,3,1,0,2018-06-25
5209,Raphaël Adelino José Guerreiro,Portugal,2018,7557,Iran,Portugal,,0,95,0,1,0.0307,0,67,58,3,3,0,2,2,2018-06-25
4272,João Mário Naval da Costa Eduardo,Portugal,2018,7557,Iran,Portugal,,0,83,0,1,0.119,3,62,57,2,0,1,0,0,2018-06-25
5239,Alireza Jahanbakhsh,Iran,2018,7557,Iran,Portugal,,0,69,0,0,0.0,3,20,12,2,2,0,3,2,2018-06-25
5220,Morteza Pouraliganji,Iran,2018,7557,Iran,Portugal,,0,97,0,0,0.0,0,20,15,0,0,2,0,1,2018-06-25
5205,Rui Pedro dos Santos Patrício,Portugal,2018,7557,Iran,Portugal,,0,96,0,0,0.0,0,16,12,0,0,0,0,1,2018-06-25
3707,Adrien Sebastian Perruchet Silva,Portugal,2018,7557,Iran,Portugal,,0,95,0,1,0.0222,3,98,93,1,0,0,1,1,2018-06-25
5224,Sardar Azmoun,Iran,2018,7557,Iran,Portugal,,0,96,0,2,0.2192,2,19,12,1,0,1,1,1,2018-06-25
5722,Saeid Ezatolahi Afagh,Iran,2018,7557,Iran,Portugal,,0,75,0,1,0.1687,0,21,13,2,1,1,3,1,2018-06-25
5227,Alireza Safar Beiranvand,Iran,2018,7557,Iran,Portugal,,0,88,0,0,0.0,0,21,12,0,0,0,0,0,2018-06-25
5226,Mehdi Taremi,Iran,2018,7557,Iran,Portugal,,0,93,0,1,0.2515,0,20,10,1,0,3,2,0,2018-06-25
5215,Ricardo Andrade Quaresma Bernardo,Portugal,2018,7557,Iran,Portugal,,0,68,1,2,0.0542,1,36,23,3,2,0,2,0,2018-06-25
5228,Seyed Majid Hosseini,Iran,2018,7557,Iran,Portugal,,0,96,0,0,0.0,0,20,15,0,0,0,0,0,2018-06-25
5230,Ehsan Hajsafi,Iran,2018,7557,Iran,Portugal,,0,55,0,0,0.0,0,12,10,3,1,1,0,1,2018-06-25
5720,Milad Mohammadi,Iran,2018,7557,Iran,Portugal,,0,96,0,0,0.0,0,6,3,1,1,2,0,1,2018-06-25
5240,Saman Ghoddos,Iran,2018,7557,Iran,Portugal,,0,96,0,2,0.1074,0,2,1,0,0,0,1,0,2018-06-25
3193,Bernardo Mota Veiga de Carvalho e Silva,Portugal,2018,7557,Iran,Portugal,,0,96,0,0,0.0,0,5,5,1,1,1,0,0,2018-06-25
5231,Karim Ansarifard,Iran,2018,7557,Iran,Portugal,,0,92,1,1,0.7835,0,2,1,1,1,1,1,0,2018-06-25
3168,João Filipe Iria Santos Moutinho,Portugal,2018,7557,Iran,Portugal,,0,96,0,0,0.0,0,6,4,0,0,0,0,0,2018-06-25
4367,Gonçalo Manuel Ganchinho Guedes,Portugal,2018,7557,Iran,Portugal,,0,97,0,0,0.0,0,0,0,0,0,0,0,0,2018-06-25
3168,João Filipe Iria Santos Moutinho,Portugal,2018,7542,Portugal,Morocco,,0,88,0,0,0.0,2,40,33,0,0,0,5,3,2018-06-20
5726,Khalid Boutaïb,Morocco,2018,7542,Portugal,Morocco,,0,68,0,2,0.3049,1,15,11,2,2,1,2,2,2018-06-20
5232,Mbark Boussoufa,Morocco,2018,7542,Portugal,Morocco,,0,94,0,1,0.0844,2,60,47,0,0,2,3,3,2018-06-20
5221,Manuel Marouan da Costa Trinidade,Morocco,2018,7542,Portugal,Morocco,,0,91,0,1,0.0881,0,49,33,0,0,2,0,0,2018-06-20
5237,Hakim Ziyech,Morocco,2018,7542,Portugal,Morocco,,0,94,0,4,0.1891,4,61,40,10,3,1,2,1,2018-06-20
5245,Achraf Hakimi Mouh,Morocco,2018,7542,Portugal,Morocco,,0,93,0,0,0.0,2,58,44,1,1,1,1,0,2018-06-20
4367,Gonçalo Manuel Ganchinho Guedes,Portugal,2018,7542,Portugal,Morocco,,0,94,0,2,0.2709,1,18,13,1,0,0,0,4,2018-06-20
5242,Younès Belhanda,Morocco,2018,7542,Portugal,Morocco,,0,74,0,3,0.2731,0,49,33,4,4,1,2,2,2018-06-20
20016,Kléper Laveran Lima Ferreira,Portugal,2018,7542,Portugal,Morocco,,0,92,0,0,0.0,0,41,28,1,1,0,0,0,2018-06-20
5244,Medhi Amine El Mouttaqi Benatia,Morocco,2018,7542,Portugal,Morocco,,0,94,0,4,0.5037,0,36,27,1,1,0,4,1,2018-06-20
5207,Cristiano Ronaldo dos Santos Aveiro,Portugal,2018,7542,Portugal,Morocco,,0,94,1,6,0.4663,1,22,16,0,0,0,0,5,2018-06-20
3302,Nordin Amrabat,Morocco,2018,7542,Portugal,Morocco,,0,93,0,0,0.0,1,36,27,5,3,1,1,6,2018-06-20
5214,William Silva de Carvalho,Portugal,2018,7542,Portugal,Morocco,,0,93,0,0,0.0,0,48,38,0,0,1,2,1,2018-06-20
3329,Cédric Ricardo Alves Soares,Portugal,2018,7542,Portugal,Morocco,,0,94,0,0,0.0,0,48,33,0,0,1,3,2,2018-06-20
3193,Bernardo Mota Veiga de Carvalho e Silva,Portugal,2018,7542,Portugal,Morocco,,0,58,0,0,0.0,0,27,15,0,0,2,0,1,2018-06-20
5205,Rui Pedro dos Santos Patrício,Portugal,2018,7542,Portugal,Morocco,,0,92,0,0,0.0,0,24,13,0,0,0,0,0,2018-06-20
5727,Nabil Dirar,Morocco,2018,7542,Portugal,Morocco,,0,94,0,1,0.0061,1,63,54,2,1,3,3,0,2018-06-20
4272,João Mário Naval da Costa Eduardo,Portugal,2018,7542,Portugal,Morocco,,0,69,0,0,0.0,1,27,20,0,0,0,3,2,2018-06-20
5236,Karim El Ahmadi Al Aroos,Morocco,2018,7542,Portugal,Morocco,,0,85,0,1,0.0059,0,52,41,0,0,2,3,0,2018-06-20
5233,Munir Mohand Mohamedi,Morocco,2018,7542,Portugal,Morocco,,0,94,0,0,0.0,0,15,7,0,0,0,0,1,2018-06-20
5209,Raphaël Adelino José Guerreiro,Portugal,2018,7542,Portugal,Morocco,,0,94,0,1,0.0228,2,40,29,2,2,0,3,2,2018-06-20
3960,José Miguel da Rocha Fonte,Portugal,2018,7542,Portugal,Morocco,,0,93,0,1,0.0817,0,33,22,0,0,1,1,0,2018-06-20
5723,Gelson Dany Batalha Martins,Portugal,2018,7542,Portugal,Morocco,,0,94,0,0,0.0,1,9,8,3,2,0,0,1,2018-06-20
5204,Bruno Miguel Borges Fernandes,Portugal,2018,7542,Portugal,Morocco,,0,94,0,2,0.0433,0,15,11,0,0,1,0,0,2018-06-20
5229,Ayoub El Kaabi,Morocco,2018,7542,Portugal,Morocco,,0,93,0,0,0.0,0,4,3,0,0,0,0,1,2018-06-20
5725,Mehdi Carcela-González,Morocco,2018,7542,Portugal,Morocco,,0,93,0,0,0.0,0,8,5,0,0,0,1,0,2018-06-20
5724,Fayçal Fajr,Morocco,2018,7542,Portugal,Morocco,,0,93,0,0,0.0,0,13,10,1,0,0,1,0,2018-06-20
3707,Adrien Sebastian Perruchet Silva,Portugal,2018,7542,Portugal,Morocco,,0,94,0,0,0.0,0,5,2,0,0,0,1,0,2018-06-20
3094,Bamidele Alli,England,2018,8656,Croatia,England,,0,123,0,0,0.0,1,46,35,2,1,1,1,5,2018-07-11
3244,John Stones,England,2018,8656,Croatia,England,,0,122,0,1,0.0644,0,50,46,0,0,0,0,0,2018-07-11
5472,Mario Mandžukić,Croatia,2018,8656,Croatia,England,,0,114,1,3,0.7387,1,26,15,0,0,0,2,3,2018-07-11
3205,Kyle Walker,England,2018,8656,Croatia,England,,0,111,0,0,0.0,0,63,55,0,0,1,2,2,2018-07-11
5470,Ivan Rakitić,Croatia,2018,8656,Croatia,England,,0,120,0,1,0.0305,1,80,63,2,0,0,3,3,2018-07-11
3293,Jesse Lingard,England,2018,8656,Croatia,England,,0,123,0,3,0.1629,2,38,34,1,0,0,1,0,2018-07-11
10955,Harry Kane,England,2018,8656,Croatia,England,,0,123,0,2,0.0662,1,33,17,1,0,1,1,3,2018-07-11
3532,Jordan Brian Henderson,England,2018,8656,Croatia,England,,0,96,0,1,0.033,0,49,36,0,0,0,2,1,2018-07-11
5469,Marcelo Brozović,Croatia,2018,8656,Croatia,England,,0,122,0,3,0.1022,4,85,73,0,0,1,1,1,2018-07-11
3471,Dejan Lovren,Croatia,2018,8656,Croatia,England,,0,124,0,1,0.0067,0,54,47,0,0,0,3,0,2018-07-11
3233,Raheem Sterling,England,2018,8656,Croatia,England,,0,73,0,1,0.0446,1,11,8,1,1,0,2,2,2018-07-11
5468,Domagoj Vida,Croatia,2018,8656,Croatia,England,,0,122,0,0,0.0,0,46,38,0,0,3,1,0,2018-07-11
5457,Ivan Strinić,Croatia,2018,8656,Croatia,England,,0,94,0,0,0.0,0,71,48,0,0,0,2,1,2018-07-11
5474,Ivan Perišić,Croatia,2018,8656,Croatia,England,,0,124,1,7,0.59,3,44,26,1,1,0,2,1,2018-07-11
3308,Kieran Trippier,England,2018,8656,Croatia,England,,0,124,1,1,0.0876,4,59,39,2,2,1,1,3,2018-07-11
3468,Jordan Pickford,England,2018,8656,Croatia,England,,0,123,0,0,0.0,0,51,27,0,0,0,0,2,2018-07-11
3336,Harry Maguire,England,2018,8656,Croatia,England,,0,123,0,1,0.0674,0,53,46,1,1,1,0,1,2018-07-11
3612,Ashley Young,England,2018,8656,Croatia,England,,0,90,0,0,0.0,0,31,21,0,0,0,0,1,2018-07-11
5461,Šime Vrsaljko,Croatia,2018,8656,Croatia,England,,0,111,0,1,0.0141,1,76,54,1,1,0,3,2,2018-07-11
5463,Luka Modrić,Croatia,2018,8656,Croatia,England,,0,117,0,0,0.0,2,78,64,0,0,1,2,1,2018-07-11
3444,Danijel Subašić,Croatia,2018,8656,Croatia,England,,0,121,0,0,0.0,0,37,29,0,0,0,0,0,2018-07-11
5465,Ante Rebić,Croatia,2018,8656,Croatia,England,,0,100,0,3,0.4477,0,26,10,2,2,0,6,0,2018-07-11
3318,Marcus Rashford,England,2018,8656,Croatia,England,,0,124,0,0,0.0,0,16,9,5,3,0,2,1,2018-07-11
3594,Danny Rose,England,2018,8656,Croatia,England,,0,122,0,0,0.0,0,15,11,1,1,0,0,2,2018-07-11
6308,Josip Pivarić,Croatia,2018,8656,Croatia,England,,0,122,0,0,0.0,1,17,11,3,3,0,0,0,2018-07-11
10956,Eric Dier,England,2018,8656,Croatia,England,,0,121,0,1,0.0207,0,21,19,0,0,0,0,1,2018-07-11
5460,Andrej Kramarić,Croatia,2018,8656,Croatia,England,,0,122,0,3,0.2115,1,13,13,0,0,0,0,0,2018-07-11
10960,Jamie Vardy,England,2018,8656,Croatia,England,,0,121,0,0,0.0,0,1,0,0,0,0,1,0,2018-07-11
5739,Vedran Ćorluka,Croatia,2018,8656,Croatia,England,,0,123,0,0,0.0,0,3,1,1,1,0,0,0,2018-07-11
6305,Milan Badelj,Croatia,2018,8656,Croatia,England,,0,123,0,0,0.0,0,0,0,0,0,1,1,0,2018-07-11
5586,Marcos Danilo Ureña Porras,Costa Rica,2018,7548,Brazil,Costa Rica,,0,53,0,0,0.0,0,13,8,1,0,0,1,1,2018-06-22
5597,Keylor Navas Gamboa,Costa Rica,2018,7548,Brazil,Costa Rica,,0,98,0,0,0.0,0,31,17,0,0,0,0,2,2018-06-22
3202,Gabriel Fernando de Jesus,Brazil,2018,7548,Brazil,Costa Rica,,0,92,0,2,0.2829,0,18,13,1,1,1,2,1,2018-06-22
5595,Johan Alberto Venegas Ulloa,Costa Rica,2018,7548,Brazil,Costa Rica,,0,97,0,0,0.0,0,21,16,2,2,0,2,2,2018-06-22
5539,Carlos Henrique Casimiro,Brazil,2018,7548,Brazil,Costa Rica,,0,96,0,2,0.1383,0,97,81,1,1,0,0,0,2018-06-22
5584,Giancarlo González Castro,Costa Rica,2018,7548,Brazil,Costa Rica,,0,95,0,0,0.0,0,16,12,0,0,0,0,0,2018-06-22
5542,José Paulo Bezzera Maciel Júnior,Brazil,2018,7548,Brazil,Costa Rica,,0,67,0,0,0.0,3,38,35,1,1,0,1,1,2018-06-22
3472,Willian Borges da Silva,Brazil,2018,7548,Brazil,Costa Rica,,0,45,0,1,0.0415,0,26,20,2,2,0,1,3,2018-06-22
5836,Bryan Oviedo,Costa Rica,2018,7548,Brazil,Costa Rica,,0,96,0,1,0.0068,0,26,22,0,0,1,4,0,2018-06-22
5598,Óscar Esau Duarte Gaitán,Costa Rica,2018,7548,Brazil,Costa Rica,,0,92,0,1,0.0499,0,24,18,1,1,1,2,1,2018-06-22
5552,Marcelo Vieira da Silva Júnior,Brazil,2018,7548,Brazil,Costa Rica,,0,95,0,3,0.0473,2,115,100,2,1,0,0,0,2018-06-22
5590,Johnny Acosta Zamora,Costa Rica,2018,7548,Brazil,Costa Rica,,0,96,0,0,0.0,0,23,16,0,0,0,0,1,2018-06-22
5599,David Alberto Guzmán Pérez,Costa Rica,2018,7548,Brazil,Costa Rica,,0,82,0,0,0.0,0,30,22,0,0,0,5,0,2018-06-22
5592,Bryan Ruiz González,Costa Rica,2018,7548,Brazil,Costa Rica,,0,95,0,0,0.0,0,36,24,3,2,4,2,2,2018-06-22
3295,Thiago Emiliano da Silva,Brazil,2018,7548,Brazil,Costa Rica,,0,94,0,2,0.1277,0,86,80,0,0,1,0,1,2018-06-22
5838,Fágner Conserva Lemos,Brazil,2018,7548,Brazil,Costa Rica,,0,94,0,0,0.0,2,92,86,0,0,0,0,1,2018-06-22
5551,João Miranda de Souza Filho,Brazil,2018,7548,Brazil,Costa Rica,,0,94,0,0,0.0,0,57,56,0,0,1,3,1,2018-06-22
5602,Cristian Gamboa Luna,Costa Rica,2018,7548,Brazil,Costa Rica,,0,74,0,1,0.0075,1,26,18,1,1,2,1,2,2018-06-22
4320,Neymar da Silva Santos Junior,Brazil,2018,7548,Brazil,Costa Rica,,0,96,1,6,1.6917,3,65,48,6,3,0,4,4,2018-06-22
3501,Philippe Coutinho Correia,Brazil,2018,7548,Brazil,Costa Rica,,0,96,1,6,0.6074,6,86,79,0,0,0,0,1,2018-06-22
5547,Alisson Ramsés Becker,Brazil,2018,7548,Brazil,Costa Rica,,0,89,0,0,0.0,0,15,15,0,0,0,0,0,2018-06-22
5582,Celso Borges Mora,Costa Rica,2018,7548,Brazil,Costa Rica,,0,84,0,1,0.0944,1,30,24,1,1,0,0,0,2018-06-22
5837,Douglas Costa de Souza,Brazil,2018,7548,Brazil,Costa Rica,,0,96,0,0,0.0,3,33,27,5,4,0,0,3,2018-06-22
5593,Christian Bolaños Navarro,Costa Rica,2018,7548,Brazil,Costa Rica,,0,94,0,0,0.0,0,9,3,0,0,0,0,0,2018-06-22
3535,Roberto Firmino Barbosa de Oliveira,Brazil,2018,7548,Brazil,Costa Rica,,0,97,0,1,0.1596,0,12,11,1,1,0,0,0,2018-06-22
5600,Francisco Javier Calvo Quesada,Costa Rica,2018,7548,Brazil,Costa Rica,,0,96,0,0,0.0,0,4,2,0,0,0,0,0,2018-06-22
5839,Yeltsin Ignacio Tejeda Valverde,Costa Rica,2018,7548,Brazil,Costa Rica,,0,96,0,0,0.0,0,5,3,0,0,0,0,0,2018-06-22
3054,Fernando Luiz Roza,Brazil,2018,7548,Brazil,Costa Rica,,0,96,0,0,0.0,0,10,10,0,0,1,0,0,2018-06-22
4319,Edinson Roberto Cavani Gómez,Uruguay,2018,7578,Egypt,Uruguay,,0,93,0,5,0.226,1,28,26,3,1,1,0,1,2018-06-15
5259,José María Giménez de Vargas,Uruguay,2018,7578,Egypt,Uruguay,,0,94,1,3,0.2501,0,65,52,1,0,6,1,1,2018-06-15
5247,Nahitan Michel Nández Acosta,Uruguay,2018,7578,Egypt,Uruguay,,0,57,0,0,0.0,1,34,25,0,0,0,0,0,2018-06-15
5263,Mohamed Abdul Shafy Sayed Abouezeid,Egypt,2018,7578,Egypt,Uruguay,,0,94,0,0,0.0,0,63,47,2,1,4,1,0,2018-06-15
5255,Matías Vecino Falero,Uruguay,2018,7578,Egypt,Uruguay,,0,86,0,1,0.0056,0,88,74,1,1,2,0,1,2018-06-15
5264,Guillermo Varela Olivera,Uruguay,2018,7578,Egypt,Uruguay,,0,92,0,0,0.0,2,70,62,1,1,0,1,2,2018-06-15
5261,Mahmoud Ibrahim Hassan,Egypt,2018,7578,Egypt,Uruguay,,0,94,0,2,0.1101,0,39,33,5,1,2,3,1,2018-06-15
5252,Marwan Mohsen,Egypt,2018,7578,Egypt,Uruguay,,0,62,0,1,0.0565,0,13,8,0,0,0,1,1,2018-06-15
5249,Diego Roberto Godín Leal,Uruguay,2018,7578,Egypt,Uruguay,,0,96,0,0,0.0,0,66,53,0,0,3,0,3,2018-06-15
5260,Rodrigo Bentancur Colmán,Uruguay,2018,7578,Egypt,Uruguay,,0,91,0,0,0.0,1,89,80,1,0,6,1,2,2018-06-15
5258,Giorgian Daniel De Arrascaeta Benedetti,Uruguay,2018,7578,Egypt,Uruguay,,0,58,0,0,0.0,0,25,21,1,0,0,1,1,2018-06-15
3568,Mohamed Naser Elsayed Elneny,Egypt,2018,7578,Egypt,Uruguay,,0,94,0,2,0.091,0,48,41,0,0,1,3,0,2018-06-15
5248,José Martín Cáceres Silva,Uruguay,2018,7578,Egypt,Uruguay,,0,90,0,2,0.6256,0,49,38,1,0,1,3,1,2018-06-15
5251,Abdalla Mahmoud El Said Bekhit,Egypt,2018,7578,Egypt,Uruguay,,0,94,0,1,0.0793,0,58,42,0,0,2,1,0,2018-06-15
4063,Ahmed Elsayed Ali Elsayed Hegazy,Egypt,2018,7578,Egypt,Uruguay,,0,94,0,0,0.0,0,45,30,0,0,2,1,0,2018-06-15
5262,Tarek Hamed,Egypt,2018,7578,Egypt,Uruguay,,0,49,0,1,0.0194,0,33,27,0,0,0,1,1,2018-06-15
5246,Luis Alberto Suárez Díaz,Uruguay,2018,7578,Egypt,Uruguay,,0,96,0,4,0.8016,2,29,21,4,1,2,0,2,2018-06-15
5254,Ali Gabr,Egypt,2018,7578,Egypt,Uruguay,,0,90,0,0,0.0,0,23,14,0,0,0,0,0,2018-06-15
5253,Amr Medhat Warda,Egypt,2018,7578,Egypt,Uruguay,,0,81,0,0,0.0,1,31,16,2,2,2,1,3,2018-06-15
