match_id,year,stage,stage_numeric,is_knockout,date,venue,team,opponent,is_home,team_confederation,opp_confederation,same_confederation,is_host,opp_is_host,neutral_venue,team_elo,opp_elo,elo_diff,elo_win_prob,form_5,opp_form_5,form_diff,goals_scored_form5,goals_conceded_form5,opp_goals_scored_form5,wc_appearances,opp_wc_appearances,wc_wins,opp_wc_wins,wc_finals,opp_wc_finals,wc_semis,opp_wc_semis,wc_avg_goals,h2h_winrate,h2h_matches,rest_days,opp_rest_days,rest_days_adv,tournament_match_num,tourn_matches_played,tourn_goals_for,tourn_goals_against,tourn_goal_diff,tourn_wins,tourn_winrate,tourn_goals_per_match,tourn_shots,tourn_xg,shots,shots_on_target,shot_accuracy,possession,fouls,yellow_cards,red_cards,offsides,corners,xg,opp_xg,xg_diff,sb_squad_size,sb_yellow_cards,sb_red_cards,goals_scored,goals_conceded,goal_diff,result,result_code,win_condition,goals_scored_et,half_time_goals,half_time_available,attendance,team_conf_code,opp_conf_code,squad_xg_per_match,squad_goals_per_match,squad_shots_per_match,squad_key_passes_per_match,squad_interceptions_per_match,squad_dribbles_per_match,squad_squad_pass_accuracy,squad_squad_players_used,opp_squad_xg_per_match,opp_squad_goals_per_match,opp_squad_shots_per_match,opp_squad_key_passes_per_match,opp_squad_interceptions_per_match,opp_squad_dribbles_per_match,opp_squad_squad_pass_accuracy,opp_squad_squad_players_used,squad_avg_age,opp_squad_avg_age,avg_club_prestige,max_club_prestige,opp_avg_club_prestige,opp_max_club_prestige,club_prestige_diff,age_diff,split,data_tier
433,1990,Group Stage,1,0,1990-06-16,Sant Elia,Netherlands,England,0,UEFA,UEFA,1,0,0,1,1837.53,1781.53,56.0,0.5799,0.3,0.7,-0.4,1.0,1.2,1.6,4.0,8.0,0.0,1.0,2.0,1.0,2.0,1.0,8.0,0.5,0,4.0,5.0,-1.0,21,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,0,0,Draw,1,Full Time,,0.0,1.0,35267.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
434,1990,Group Stage,1,0,1990-06-17,Della Favorita,Republic of Ireland,Egypt,1,UEFA,CAF,0,0,0,1,1768.92,1658.85,110.07000000000016,0.6533,0.8,0.5,0.3,1.2,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,6.0,5.0,1.0,22,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,0,0,Draw,1,Full Time,,0.0,1.0,33288.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
434,1990,Group Stage,1,0,1990-06-17,Della Favorita,Egypt,Republic of Ireland,0,CAF,UEFA,0,0,0,1,1658.85,1768.92,-110.07000000000016,0.3467,0.5,0.8,-0.3,1.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0,5.0,6.0,-1.0,22,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,0,0,Draw,1,Full Time,,0.0,1.0,33288.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
435,1990,Group Stage,1,0,1990-06-17,Dacia Arena,Korea Republic,Spain,1,AFC,UEFA,0,0,0,1,1500.0,2100.01,-600.0100000000002,0.0307,0.5,0.8,-0.3,1.5,1.5,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0,5.0,4.0,1.0,23,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,3,-2,Loss,0,Full Time,,1.0,1.0,32733.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
435,1990,Group Stage,1,0,1990-06-17,Dacia Arena,Spain,Korea Republic,0,UEFA,AFC,0,0,0,1,2100.01,1500.0,600.0100000000002,0.9693,0.8,0.5,0.3,2.0,0.8,1.5,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.5,0,4.0,5.0,-1.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,3,1,2,Win,2,Full Time,,1.0,1.0,32733.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
436,1990,Group Stage,1,0,1990-06-17,Marc Antonio Bentegodi,Belgium,Uruguay,1,UEFA,CONMEBOL,0,0,0,1,1751.25,1725.88,25.36999999999989,0.5364,0.5,0.4,0.1,1.2,1.0,1.4,7.0,8.0,0.0,2.0,0.0,1.0,1.0,3.0,3.86,0.5,0,5.0,4.0,1.0,24,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,0.0,,,3,1,2,Win,2,Full Time,,2.0,1.0,33759.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
436,1990,Group Stage,1,0,1990-06-17,Marc Antonio Bentegodi,Uruguay,Belgium,0,CONMEBOL,UEFA,0,0,0,1,1725.88,1751.25,-25.36999999999989,0.4636,0.4,0.5,-0.1,1.4,1.6,1.2,8.0,7.0,2.0,0.0,1.0,0.0,3.0,1.0,7.38,0.5,0,4.0,5.0,-1.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,3,-2,Loss,0,Full Time,,0.0,1.0,33759.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
437,1990,Group Stage,1,0,1990-06-18,San Paolo,Argentina,Romania,1,CONMEBOL,UEFA,0,0,0,1,1675.27,1734.67,-59.40000000000009,0.4153,0.4,0.7,-0.3,0.8,1.0,2.0,9.0,4.0,2.0,0.0,3.0,0.0,3.0,0.0,8.56,0.5,0,5.0,4.0,1.0,25,2.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Draw,1,Full Time,,0.0,1.0,52733.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
437,1990,Group Stage,1,0,1990-06-18,San Paolo,Romania,Argentina,0,UEFA,CONMEBOL,0,0,0,1,1734.67,1675.27,59.40000000000009,0.5847,0.7,0.4,0.3,2.0,1.0,0.8,4.0,9.0,0.0,2.0,0.0,3.0,0.0,3.0,3.0,0.5,0,4.0,5.0,-1.0,25,2.0,3.0,2.0,1.0,1.0,0.5,1.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Draw,1,Full Time,,0.0,1.0,52733.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
438,1990,Group Stage,1,0,1990-06-18,Stadio San Nicola,Cameroon,Soviet Union,1,CAF,UEFA,0,0,0,1,1682.98,1500.0,182.98,0.7414,0.5,0.5,0.0,0.8,0.8,1.5,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,4.0,5.0,-1.0,26,2.0,3.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,,,,,,,,,,,,,0.0,,,0,4,-4,Loss,0,Full Time,,0.0,1.0,37307.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
438,1990,Group Stage,1,0,1990-06-18,Stadio San Nicola,Soviet Union,Cameroon,0,UEFA,CAF,0,0,0,1,1500.0,1682.98,-182.98,0.2586,0.5,0.5,0.0,1.5,1.5,0.8,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.17,0.5,0,5.0,4.0,1.0,26,2.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,4,0,4,Win,2,Full Time,,2.0,1.0,37307.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
439,1990,Group Stage,1,0,1990-06-19,Giuseppe Meazza,Germany FR,Colombia,1,UEFA,CONMEBOL,0,0,0,1,1500.0,1923.91,-423.9100000000001,0.0802,0.5,0.7,-0.2,1.5,1.5,1.4,9.0,1.0,2.0,0.0,5.0,0.0,7.0,0.0,12.89,0.5,0,4.0,5.0,-1.0,27,2.0,9.0,2.0,7.0,2.0,1.0,4.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Draw,1,Full Time,,0.0,1.0,72510.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
439,1990,Group Stage,1,0,1990-06-19,Giuseppe Meazza,Colombia,Germany FR,0,CONMEBOL,UEFA,0,0,0,1,1923.91,1500.0,423.9100000000001,0.9198,0.7,0.5,0.2,1.4,1.0,1.5,1.0,9.0,0.0,2.0,0.0,5.0,0.0,7.0,5.0,0.5,0,5.0,4.0,1.0,27,2.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Draw,1,Full Time,,0.0,1.0,72510.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
440,1990,Group Stage,1,0,1990-06-19,Renato Dall Ara,Yugoslavia,United Arab Emirates,1,UEFA,AFC,0,0,0,1,1750.07,1570.01,180.05999999999997,0.7382,0.2,0.0,0.2,0.2,1.4,0.2,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.71,0.5,0,5.0,4.0,1.0,28,2.0,2.0,4.0,-2.0,1.0,0.5,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,4,1,3,Win,2,Full Time,,2.0,1.0,27833.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
440,1990,Group Stage,1,0,1990-06-19,Renato Dall Ara,United Arab Emirates,Yugoslavia,0,AFC,UEFA,0,0,0,1,1570.01,1750.07,-180.05999999999997,0.2618,0.0,0.2,-0.2,0.2,3.2,0.2,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0,4.0,5.0,-1.0,28,2.0,1.0,7.0,-6.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,4,-3,Loss,0,Full Time,,1.0,1.0,27833.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
441,1990,Group Stage,1,0,1990-06-19,Stadio Olimpico,Italy,Czechoslovakia,1,UEFA,UEFA,1,1,0,0,1842.88,1761.79,81.09000000000015,0.6146,0.7,0.2,0.5,0.4,0.0,1.4,11.0,7.0,3.0,0.0,4.0,2.0,5.0,2.0,7.18,1.0,1,5.0,4.0,1.0,29,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,2,0,2,Win,2,Full Time,,1.0,1.0,73303.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
441,1990,Group Stage,1,0,1990-06-19,Stadio Olimpico,Czechoslovakia,Italy,0,UEFA,UEFA,1,0,1,0,1761.79,1842.88,-81.09000000000015,0.3854,0.2,0.7,-0.5,1.4,1.6,0.4,7.0,11.0,0.0,3.0,2.0,4.0,2.0,5.0,4.86,0.0,1,4.0,5.0,-1.0,29,2.0,6.0,1.0,5.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,2,-2,Loss,0,Full Time,,0.0,1.0,73303.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
442,1990,Group Stage,1,0,1990-06-19,Comunale,Austria,USA,1,UEFA,CONCACAF,0,0,0,1,1817.17,1500.0,317.1700000000001,0.8613,0.7,0.5,0.2,2.0,1.2,1.5,5.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,7.6,0.5,0,4.0,5.0,-1.0,30,2.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,2,1,1,Win,2,Full Time,,0.0,1.0,34857.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
442,1990,Group Stage,1,0,1990-06-19,Comunale,USA,Austria,0,CONCACAF,UEFA,0,0,0,1,1500.0,1817.17,-317.1700000000001,0.1387,0.5,0.7,-0.2,1.5,1.5,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.5,0,5.0,4.0,1.0,30,2.0,1.0,6.0,-5.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,2,-1,Loss,0,Full Time,,0.0,1.0,34857.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
443,1990,Group Stage,1,0,1990-06-20,Stadio delle Alpi,Brazil,Scotland,1,CONMEBOL,UEFA,0,0,0,1,1894.22,1634.78,259.44000000000005,0.8166,0.7,0.3,0.4,1.6,1.2,0.8,13.0,6.0,3.0,0.0,3.0,0.0,6.0,0.0,11.08,0.5,2,4.0,4.0,0.0,31,2.0,3.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,0,1,Win,2,Full Time,,0.0,1.0,62502.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
443,1990,Group Stage,1,0,1990-06-20,Stadio delle Alpi,Scotland,Brazil,0,UEFA,CONMEBOL,0,0,0,1,1634.78,1894.22,-259.44000000000005,0.1834,0.3,0.7,-0.4,0.8,1.4,1.6,6.0,13.0,0.0,3.0,0.0,3.0,0.0,6.0,3.5,0.5,2,4.0,4.0,0.0,31,2.0,2.0,2.0,0.0,1.0,0.5,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,1,-1,Loss,0,Full Time,,0.0,1.0,62502.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
444,1990,Group Stage,1,0,1990-06-20,Luigi Ferraris,Sweden,Costa Rica,1,UEFA,CONCACAF,0,0,0,1,1725.46,1583.6,141.86000000000013,0.6935,0.6,0.2,0.4,2.4,1.0,0.4,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.86,0.5,0,4.0,4.0,0.0,32,2.0,2.0,4.0,-2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,2,-1,Loss,0,Full Time,,1.0,1.0,30223.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
444,1990,Group Stage,1,0,1990-06-20,Luigi Ferraris,Costa Rica,Sweden,0,CONCACAF,UEFA,0,0,0,1,1583.6,1725.46,-141.86000000000013,0.3065,0.2,0.6,-0.4,0.4,1.4,2.4,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.5,0,4.0,4.0,0.0,32,2.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,2,1,1,Win,2,Full Time,,0.0,1.0,30223.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
445,1990,Group Stage,1,0,1990-06-21,Friuli,Korea Republic,Uruguay,1,AFC,CONMEBOL,0,0,0,1,1500.0,1871.66,-371.6600000000001,0.1053,0.5,0.5,0.0,1.5,1.5,1.2,2.0,8.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0.5,0,4.0,4.0,0.0,33,2.0,1.0,5.0,-4.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,0,1,-1,Loss,0,Full Time,,0.0,1.0,29039.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
445,1990,Group Stage,1,0,1990-06-21,Friuli,Uruguay,Korea Republic,0,CONMEBOL,AFC,0,0,0,1,1871.66,1500.0,371.6600000000001,0.8947,0.5,0.5,0.0,1.2,1.2,1.5,8.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,7.38,0.5,0,4.0,4.0,0.0,33,2.0,1.0,3.0,-2.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,0,1,Win,2,Full Time,,0.0,1.0,29039.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
446,1990,Group Stage,1,0,1990-06-21,Marc Antonio Bentegodi,Belgium,Spain,1,UEFA,UEFA,1,0,0,1,1779.06,1802.24,-23.180000000000064,0.4667,0.7,0.7,0.0,1.6,0.6,1.2,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.86,0.0,1,4.0,4.0,0.0,34,2.0,5.0,1.0,4.0,2.0,1.0,2.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,2,-1,Loss,0,Full Time,,1.0,1.0,35950.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
446,1990,Group Stage,1,0,1990-06-21,Marc Antonio Bentegodi,Spain,Belgium,0,UEFA,UEFA,1,0,0,1,1802.24,1779.06,23.180000000000064,0.5333,0.7,0.7,0.0,1.2,0.8,1.6,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,5.29,1.0,1,4.0,4.0,0.0,34,2.0,3.0,1.0,2.0,1.0,0.5,1.5,0.0,0.0,,,,,,,,,,,,,0.0,,,2,1,1,Win,2,Full Time,,2.0,1.0,35950.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
447,1990,Group Stage,1,0,1990-06-21,Della Favorita,Republic of Ireland,Netherlands,1,UEFA,UEFA,1,0,0,1,1759.72,1832.74,-73.01999999999998,0.3964,0.7,0.4,0.3,1.2,0.4,1.2,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.5,0,4.0,5.0,-1.0,35,2.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Draw,1,Full Time,,0.0,1.0,33288.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
447,1990,Group Stage,1,0,1990-06-21,Della Favorita,Netherlands,Republic of Ireland,0,UEFA,UEFA,1,0,0,1,1832.74,1759.72,73.01999999999998,0.6036,0.4,0.7,-0.3,1.2,1.2,1.2,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,0.5,0,5.0,4.0,1.0,35,2.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Draw,1,Full Time,,1.0,1.0,33288.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
448,1990,Group Stage,1,0,1990-06-21,Sant Elia,England,Egypt,1,UEFA,CAF,0,0,0,1,1786.32,1668.05,118.26999999999998,0.6639,0.6,0.4,0.2,1.6,1.2,1.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.88,0.5,0,5.0,4.0,1.0,36,2.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,0,1,Win,2,Full Time,,0.0,1.0,34959.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
448,1990,Group Stage,1,0,1990-06-21,Sant Elia,Egypt,England,0,CAF,UEFA,0,0,0,1,1668.05,1786.32,-118.26999999999998,0.3361,0.4,0.6,-0.2,1.0,1.2,1.6,1.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,0,4.0,5.0,-1.0,36,2.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,0,1,-1,Loss,0,Full Time,,0.0,1.0,34959.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
449,1990,Round of 16,2,1,1990-06-23,San Paolo,Cameroon,Colombia,1,CAF,CONMEBOL,0,0,0,1,1718.95,1687.44,31.50999999999999,0.5452,0.6,0.5,0.1,1.0,0.8,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0,5.0,4.0,1.0,37,3.0,3.0,5.0,-2.0,2.0,0.667,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,2,1,1,Win,2,Extra Time,,0.0,1.0,50026.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
449,1990,Round of 16,2,1,1990-06-23,San Paolo,Colombia,Cameroon,0,CONMEBOL,CAF,0,0,0,1,1687.44,1718.95,-31.50999999999999,0.4548,0.5,0.6,-0.1,1.2,1.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0,4.0,5.0,-1.0,37,3.0,3.0,2.0,1.0,1.0,0.333,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,2,-1,Loss,0,Extra Time,,0.0,1.0,50026.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
450,1990,Round of 16,2,1,1990-06-23,Stadio San Nicola,Czechoslovakia,Costa Rica,1,UEFA,CONCACAF,0,0,0,1,1738.67,1625.21,113.46000000000004,0.6577,0.4,0.2,0.2,1.6,1.4,0.4,7.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.86,0.5,0,4.0,3.0,1.0,38,3.0,6.0,3.0,3.0,2.0,0.667,2.0,0.0,0.0,,,,,,,,,,,,,0.0,,,4,1,3,Win,2,Full Time,,1.0,1.0,47673.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
450,1990,Round of 16,2,1,1990-06-23,Stadio San Nicola,Costa Rica,Czechoslovakia,0,CONCACAF,UEFA,0,0,0,1,1625.21,1738.67,-113.46000000000004,0.3423,0.2,0.4,-0.2,0.4,1.2,1.6,0.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.5,0,3.0,4.0,-1.0,38,3.0,3.0,2.0,1.0,2.0,0.667,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,4,-3,Loss,0,Full Time,,0.0,1.0,47673.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
451,1990,Round of 16,2,1,1990-06-24,Stadio delle Alpi,Brazil,Argentina,1,CONMEBOL,CONMEBOL,1,0,0,1,1905.22,1680.35,224.8700000000001,0.7849,0.7,0.6,0.1,1.6,1.2,1.2,13.0,9.0,3.0,2.0,3.0,3.0,6.0,3.0,11.08,0.667,3,4.0,6.0,-2.0,39,3.0,4.0,1.0,3.0,3.0,1.0,1.333,0.0,0.0,,,,,,,,,,,,,0.0,,,0,1,-1,Loss,0,Full Time,,0.0,1.0,61381.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
